"qtr_year";"region";"total_count";"region_area";"population";"tran_p_ha";"tran_p_pop"
2011-07-01;"Siili";16;26;3642;0,615384615384615;0,00439319055464031
2011-07-01;"Sikupilli";37;135;11901;0,274074074074074;0,00310898243845055
2011-07-01;"Sitsi";12;45;3865;0,266666666666667;0,00310478654592497
2011-07-01;"Südalinn";6;25;166;0,24;0,036144578313253
2011-07-01;"Tatari";33;22;2449;1,5;0,0134748877092691
2011-07-01;"Tiskre";10;139;1940;0,0719424460431655;0,00515463917525773
2011-07-01;"Tondi";13;133;3989;0,0977443609022556;0,00325896214590123
2011-07-01;"Tõnismäe";9;22;1460;0,409090909090909;0,00616438356164384
2011-07-01;"Torupilli";26;51;3912;0,509803921568627;0,00664621676891616
2011-07-01;"Ülemiste";3;340;1443;0,00882352941176471;0,00207900207900208
2011-07-01;"Ülemistejärve";2;1396;194;0,00143266475644699;0,0103092783505155
2011-07-01;"Uus Maailm";37;65;7677;0,569230769230769;0,00481959098606226
2011-07-01;"Uuslinn";2;22;381;0,0909090909090909;0,005249343832021
2011-07-01;"Väike-Õismäe";87;218;27150;0,399082568807339;0,00320441988950276
2011-07-01;"Vana-Mustamäe";1;198;2064;0,00505050505050505;0,000484496124031008
2011-07-01;"Vanalinn";35;110;4906;0,318181818181818;0,00713412148389727
2011-07-01;"Veerenni";30;92;4077;0,326086956521739;0,00735835172921266
2011-07-01;"Vismeistri";4;143;1914;0,027972027972028;0,00208986415882968
2011-10-01;"Astangu";9;207;3344;0,0434782608695652;0,00269138755980861
2011-10-01;"Haabersti";5;97;822;0,0515463917525773;0,00608272506082725
2011-10-01;"Hiiu";5;263;3970;0,0190114068441065;0,00125944584382872
2011-10-01;"Järve";15;105;2957;0,142857142857143;0,00507270882651336
2011-10-01;"Juhkentali";8;130;1374;0,0615384615384615;0,00582241630276565
2011-10-01;"Kadaka";38;281;3791;0,135231316725979;0,0100237404378792
2011-10-01;"Kadriorg";31;256;5010;0,12109375;0,006187624750499
2011-10-01;"Kakumäe";1;251;1849;0,00398406374501992;0,000540832882639265
2011-10-01;"Kalamaja";106;210;10756;0,504761904761905;0,00985496467088137
2011-10-01;"Karjamaa";13;97;5240;0,134020618556701;0,00248091603053435
2011-10-01;"Kassisaba";24;45;4766;0,533333333333333;0,00503566932438103
2011-10-01;"Katleri";12;38;5133;0,315789473684211;0,00233781414377557
2011-10-01;"Keldrimäe";29;35;5268;0,828571428571429;0,00550493545937737
2011-10-01;"Kelmiküla";11;21;1266;0,523809523809524;0,00868878357030016
2011-10-01;"Kitseküla";56;140;4250;0,4;0,0131764705882353
2011-10-01;"Kivimäe";2;222;4809;0,00900900900900901;0,000415886878768975
2011-10-01;"Kompassi";6;16;1982;0,375;0,00302724520686176
2011-10-01;"Kopli";21;282;7082;0,074468085106383;0,00296526404970347
2011-10-01;"Kose";9;346;3337;0,0260115606936416;0,00269703326341025
2011-10-01;"Kurepõllu";16;68;3890;0,235294117647059;0,00411311053984576
2011-10-01;"Kuristiku";31;84;11103;0,369047619047619;0,00279203818787715
2011-10-01;"Laagna";66;136;24093;0,485294117647059;0,00273938488357614
2011-10-01;"Lepiku";4;162;1565;0,0246913580246914;0,00255591054313099
2011-10-01;"Lilleküla";66;546;26051;0,120879120879121;0,00253349199646847
2011-10-01;"Loopealse";16;57;2682;0,280701754385965;0,00596569724086503
2011-10-01;"Maakri";8;13;1082;0,615384615384615;0,00739371534195933
2011-10-01;"Maarjamäe";15;155;2493;0,0967741935483871;0,00601684717208183
2011-10-01;"Mähe";16;282;6509;0,0567375886524823;0,0024581348901521
2011-10-01;"Männiku";21;447;5870;0,0469798657718121;0,00357751277683135
2011-10-01;"Mustakivi";51;116;20055;0,439655172413793;0,00254300673148841
2011-10-01;"Mustamäe";149;441;51293;0,337868480725624;0,00290487980816096
2011-10-01;"Mustjõe";8;179;3167;0,0446927374301676;0,00252604988948532
2011-10-01;"Nõmme";3;480;6685;0,00625;0,000448765893792072
2011-10-01;"Õismäe";3;178;1242;0,0168539325842697;0,00241545893719807
2011-10-01;"Pääsküla";26;661;9879;0,0393343419062027;0,00263184532847454
2011-10-01;"Pae";38;58;13807;0,655172413793103;0,00275222713116535
2011-10-01;"Paevälja";8;119;560;0,0672268907563025;0,0142857142857143
2011-10-01;"Pelgulinn";78;238;16003;0,327731092436975;0,00487408610885459
2011-10-01;"Pelguranna";57;100;14968;0,57;0,00380812399786211
2011-10-01;"Pikaliiva";16;447;3241;0,0357941834451902;0,00493674791730947
2011-10-01;"Pirita";1;173;1019;0,00578034682080925;0,00098135426889107
2011-10-01;"Priisle";29;185;11077;0,156756756756757;0,00261803737474045
2011-10-01;"Rahumäe";3;162;3092;0,0185185185185185;0,000970245795601552
2011-10-01;"Raua";47;31;6088;1,51612903225806;0,00772010512483574
2011-10-01;"Raudalu";2;180;749;0,0111111111111111;0,00267022696929239
2011-10-01;"Sääse";46;61;8981;0,754098360655738;0,00512192406190847
2011-10-01;"Sadama";33;139;3464;0,237410071942446;0,00952655889145496
2011-10-01;"Seli";38;95;12816;0,4;0,00296504369538077
2011-10-01;"Sibulaküla";15;13;2310;1,15384615384615;0,00649350649350649
2011-10-01;"Siili";9;26;3642;0,346153846153846;0,00247116968698517
2011-10-01;"Sikupilli";57;135;11901;0,422222222222222;0,00478951348626166
2011-10-01;"Sitsi";13;45;3865;0,288888888888889;0,00336351875808538
2011-10-01;"Sõjamäe";1;747;128;0,00133868808567604;0,0078125
2011-10-01;"Südalinn";2;25;166;0,08;0,0120481927710843
2011-10-01;"Tatari";18;22;2449;0,818181818181818;0,00734993875051041
2011-10-01;"Tiskre";6;139;1940;0,0431654676258993;0,00309278350515464
2011-10-01;"Tondi";15;133;3989;0,112781954887218;0,00376034093757834
2011-10-01;"Tõnismäe";11;22;1460;0,5;0,00753424657534247
2011-10-01;"Torupilli";21;51;3912;0,411764705882353;0,0053680981595092
2011-10-01;"Ülemiste";3;340;1443;0,00882352941176471;0,00207900207900208
2011-10-01;"Uus Maailm";52;65;7677;0,8;0,00677347922365507
2011-10-01;"Uuslinn";5;22;381;0,227272727272727;0,0131233595800525
2011-10-01;"Väike-Õismäe";73;218;27150;0,334862385321101;0,00268876611418048
2011-10-01;"Vana-Mustamäe";1;198;2064;0,00505050505050505;0,000484496124031008
2011-10-01;"Vanalinn";27;110;4906;0,245454545454545;0,00550346514472075
2011-10-01;"Veerenni";75;92;4077;0,815217391304348;0,0183958793230316
2011-10-01;"Vismeistri";1;143;1914;0,00699300699300699;0,000522466039707419
2012-01-01;"Astangu";21;207;3344;0,101449275362319;0,0062799043062201
2012-01-01;"Haabersti";7;97;822;0,0721649484536082;0,00851581508515815
2012-01-01;"Hiiu";4;263;3970;0,0152091254752852;0,00100755667506297
2012-01-01;"Järve";8;105;2957;0,0761904761904762;0,00270544470747379
2012-01-01;"Juhkentali";6;130;1374;0,0461538461538462;0,00436681222707424
2012-01-01;"Kadaka";13;281;3791;0,0462633451957295;0,00342917436032709
2012-01-01;"Kadriorg";27;256;5010;0,10546875;0,00538922155688623
2012-01-01;"Kalamaja";84;210;10756;0,4;0,00780959464484939
2012-01-01;"Karjamaa";17;97;5240;0,175257731958763;0,00324427480916031
2012-01-01;"Kassisaba";26;45;4766;0,577777777777778;0,00545530843474612
2012-01-01;"Katleri";12;38;5133;0,315789473684211;0,00233781414377557
2012-01-01;"Keldrimäe";35;35;5268;1;0,00664388762338648
2012-01-01;"Kelmiküla";13;21;1266;0,619047619047619;0,0102685624012638
2012-01-01;"Kitseküla";39;140;4250;0,278571428571429;0,00917647058823529
2012-01-01;"Kivimäe";1;222;4809;0,0045045045045045;0,000207943439384487
2012-01-01;"Kompassi";7;16;1982;0,4375;0,00353178607467205
2012-01-01;"Kopli";19;282;7082;0,0673758865248227;0,00268285794973171
2012-01-01;"Kose";2;346;3337;0,00578034682080925;0,000599340725202278
2012-01-01;"Kurepõllu";7;68;3890;0,102941176470588;0,00179948586118252
2012-01-01;"Kuristiku";26;84;11103;0,30952380952381;0,00234170944789696
2012-01-01;"Laagna";65;136;24093;0,477941176470588;0,00269787905200681
2012-01-01;"Laagri";3;41;906;0,0731707317073171;0,0033112582781457
2012-01-01;"Lepiku";3;162;1565;0,0185185185185185;0,00191693290734824
2012-01-01;"Liiva";1;264;1333;0,00378787878787879;0,000750187546886722
2012-01-01;"Lilleküla";93;546;26051;0,17032967032967;0,00356992054047829
2012-01-01;"Loopealse";19;57;2682;0,333333333333333;0,00708426547352722
2012-01-01;"Maakri";6;13;1082;0,461538461538462;0,0055452865064695
2012-01-01;"Maarjamäe";5;155;2493;0,032258064516129;0,00200561572402728
2012-01-01;"Mähe";16;282;6509;0,0567375886524823;0,0024581348901521
2012-01-01;"Männiku";18;447;5870;0,0402684563758389;0,0030664395229983
2012-01-01;"Mustakivi";58;116;20055;0,5;0,00289204687110446
2012-01-01;"Mustamäe";151;441;51293;0,342403628117914;0,00294387148343829
2012-01-01;"Mustjõe";2;179;3167;0,0111731843575419;0,000631512472371329
2012-01-01;"Nõmme";13;480;6685;0,0270833333333333;0,00194465220643231
2012-01-01;"Õismäe";5;178;1242;0,0280898876404494;0,00402576489533011
2012-01-01;"Pääsküla";6;661;9879;0,00907715582450832;0,000607348921955664
2012-01-01;"Pae";40;58;13807;0,689655172413793;0,00289708119070037
2012-01-01;"Paevälja";5;119;560;0,0420168067226891;0,00892857142857143
2012-01-01;"Paljassaare";3;395;512;0,00759493670886076;0,005859375
2012-01-01;"Pelgulinn";109;238;16003;0,457983193277311;0,00681122289570705
2012-01-01;"Pelguranna";54;100;14968;0,54;0,00360769641902726
2012-01-01;"Pikaliiva";22;447;3241;0,0492170022371365;0,00678802838630052
2012-01-01;"Pirita";1;173;1019;0,00578034682080925;0,00098135426889107
2012-01-01;"Priisle";20;185;11077;0,108108108108108;0,00180554301706238
2012-01-01;"Rahumäe";2;162;3092;0,0123456790123457;0,000646830530401035
2012-01-01;"Raua";32;31;6088;1,03225806451613;0,00525624178712221
2012-01-01;"Sääse";55;61;8981;0,901639344262295;0,00612403963923839
2012-01-01;"Sadama";26;139;3464;0,18705035971223;0,00750577367205543
2012-01-01;"Seli";36;95;12816;0,378947368421053;0,00280898876404494
2012-01-01;"Sibulaküla";8;13;2310;0,615384615384615;0,00346320346320346
2012-01-01;"Siili";4;26;3642;0,153846153846154;0,00109829763866008
2012-01-01;"Sikupilli";47;135;11901;0,348148148148148;0,0039492479623561
2012-01-01;"Sitsi";7;45;3865;0,155555555555556;0,0018111254851229
2012-01-01;"Tatari";13;22;2449;0,590909090909091;0,00530828909759085
2012-01-01;"Tiskre";9;139;1940;0,0647482014388489;0,00463917525773196
2012-01-01;"Tondi";20;133;3989;0,150375939849624;0,00501378791677112
2012-01-01;"Tõnismäe";4;22;1460;0,181818181818182;0,00273972602739726
2012-01-01;"Torupilli";14;51;3912;0,274509803921569;0,00357873210633947
2012-01-01;"Ülemiste";4;340;1443;0,0117647058823529;0,00277200277200277
2012-01-01;"Ülemistejärve";2;1396;194;0,00143266475644699;0,0103092783505155
2012-01-01;"Uus Maailm";33;65;7677;0,507692307692308;0,00429855412270418
2012-01-01;"Uuslinn";1;22;381;0,0454545454545455;0,0026246719160105
2012-01-01;"Väike-Õismäe";68;218;27150;0,311926605504587;0,00250460405156538
2012-01-01;"Vana-Mustamäe";3;198;2064;0,0151515151515152;0,00145348837209302
2012-01-01;"Vanalinn";23;110;4906;0,209090909090909;0,00468813697513249
2012-01-01;"Veerenni";38;92;4077;0,41304347826087;0,0093205788570027
2012-04-01;"Astangu";9;207;3344;0,0434782608695652;0,00269138755980861
2012-04-01;"Haabersti";4;97;822;0,0412371134020619;0,0048661800486618
2012-04-01;"Hiiu";7;263;3970;0,026615969581749;0,0017632241813602
2012-04-01;"Järve";14;105;2957;0,133333333333333;0,00473452823807913
2012-04-01;"Juhkentali";5;130;1374;0,0384615384615385;0,00363901018922853
2012-04-01;"Kadaka";15;281;3791;0,0533807829181495;0,00395673964653126
2012-04-01;"Kadriorg";34;256;5010;0,1328125;0,00678642714570858
2012-04-01;"Kakumäe";3;251;1849;0,0119521912350598;0,00162249864791779
2012-04-01;"Kalamaja";118;210;10756;0,561904761904762;0,010970621048717
2012-04-01;"Karjamaa";16;97;5240;0,164948453608247;0,00305343511450382
2012-04-01;"Kassisaba";24;45;4766;0,533333333333333;0,00503566932438103
2012-04-01;"Katleri";14;38;5133;0,368421052631579;0,00272744983440483
2012-04-01;"Keldrimäe";30;35;5268;0,857142857142857;0,00569476082004556
2012-04-01;"Kelmiküla";28;21;1266;1,33333333333333;0,0221169036334913
2012-04-01;"Kitseküla";35;140;4250;0,25;0,00823529411764706
2012-04-01;"Kivimäe";10;222;4809;0,045045045045045;0,00207943439384487
2012-04-01;"Kompassi";7;16;1982;0,4375;0,00353178607467205
2012-04-01;"Kopli";28;282;7082;0,099290780141844;0,00395368539960463
2012-04-01;"Kose";5;346;3337;0,0144508670520231;0,00149835181300569
2012-04-01;"Kurepõllu";10;68;3890;0,147058823529412;0,0025706940874036
2012-04-01;"Kuristiku";29;84;11103;0,345238095238095;0,00261190669188508
2012-04-01;"Laagna";81;136;24093;0,595588235294118;0,00336197235711617
2012-04-01;"Laagri";2;41;906;0,0487804878048781;0,0022075055187638
2012-04-01;"Lepiku";8;162;1565;0,0493827160493827;0,00511182108626198
2012-04-01;"Liiva";2;264;1333;0,00757575757575758;0,00150037509377344
2012-04-01;"Lilleküla";120;546;26051;0,21978021978022;0,00460634908448812
2012-04-01;"Loopealse";24;57;2682;0,421052631578947;0,00894854586129754
2012-04-01;"Maakri";13;13;1082;1;0,0120147874306839
2012-04-01;"Maarjamäe";7;155;2493;0,0451612903225806;0,00280786201363819
2012-04-01;"Mähe";24;282;6509;0,0851063829787234;0,00368720233522815
2012-04-01;"Männiku";24;447;5870;0,0536912751677852;0,0040885860306644
2012-04-01;"Mustakivi";47;116;20055;0,405172413793103;0,00234355522313638
2012-04-01;"Mustamäe";176;441;51293;0,399092970521542;0,00343126742440489
2012-04-01;"Mustjõe";6;179;3167;0,0335195530726257;0,00189453741711399
2012-04-01;"Nõmme";12;480;6685;0,025;0,00179506357516829
2012-04-01;"Õismäe";11;178;1242;0,0617977528089888;0,00885668276972625
2012-04-01;"Pääsküla";17;661;9879;0,0257186081694402;0,00172082194554105
2012-04-01;"Pae";42;58;13807;0,724137931034483;0,00304193525023539
2012-04-01;"Paevälja";5;119;560;0,0420168067226891;0,00892857142857143
2012-04-01;"Paljassaare";2;395;512;0,00506329113924051;0,00390625
2012-04-01;"Pelgulinn";71;238;16003;0,298319327731092;0,00443666812472661
2012-04-01;"Pelguranna";85;100;14968;0,85;0,00567878140032068
2012-04-01;"Pikaliiva";14;447;3241;0,0313199105145414;0,00431965442764579
2012-04-01;"Priisle";40;185;11077;0,216216216216216;0,00361108603412476
2012-04-01;"Rahumäe";4;162;3092;0,0246913580246914;0,00129366106080207
2012-04-01;"Raua";33;31;6088;1,06451612903226;0,00542049934296978
2012-04-01;"Raudalu";1;180;749;0,00555555555555556;0,00133511348464619
2012-04-01;"Sääse";20;61;8981;0,327868852459016;0,0022269235051776
2012-04-01;"Sadama";30;139;3464;0,215827338129496;0,00866050808314088
2012-04-01;"Seli";28;95;12816;0,294736842105263;0,00218476903870162
2012-04-01;"Sibulaküla";13;13;2310;1;0,00562770562770563
2012-04-01;"Siili";10;26;3642;0,384615384615385;0,00274574409665019
2012-04-01;"Sikupilli";58;135;11901;0,42962962962963;0,00487354003865221
2012-04-01;"Sitsi";18;45;3865;0,4;0,00465717981888745
2012-04-01;"Tatari";20;22;2449;0,909090909090909;0,00816659861167824
2012-04-01;"Tiskre";9;139;1940;0,0647482014388489;0,00463917525773196
2012-04-01;"Tondi";13;133;3989;0,0977443609022556;0,00325896214590123
2012-04-01;"Tõnismäe";8;22;1460;0,363636363636364;0,00547945205479452
2012-04-01;"Torupilli";23;51;3912;0,450980392156863;0,00587934560327198
2012-04-01;"Ülemiste";6;340;1443;0,0176470588235294;0,00415800415800416
2012-04-01;"Uus Maailm";39;65;7677;0,6;0,00508010941774131
2012-04-01;"Uuslinn";1;22;381;0,0454545454545455;0,0026246719160105
2012-04-01;"Väike-Õismäe";79;218;27150;0,362385321100917;0,0029097605893186
2012-04-01;"Vana-Mustamäe";2;198;2064;0,0101010101010101;0,000968992248062015
2012-04-01;"Vanalinn";23;110;4906;0,209090909090909;0,00468813697513249
2012-04-01;"Veerenni";48;92;4077;0,521739130434783;0,0117733627667403
2012-04-01;"Vismeistri";2;143;1914;0,013986013986014;0,00104493207941484
2012-07-01;"Astangu";22;207;3344;0,106280193236715;0,00657894736842105
2012-07-01;"Haabersti";6;97;822;0,0618556701030928;0,0072992700729927
2012-07-01;"Hiiu";6;263;3970;0,0228136882129278;0,00151133501259446
2012-07-01;"Järve";16;105;2957;0,152380952380952;0,00541088941494758
2012-07-01;"Juhkentali";9;130;1374;0,0692307692307692;0,00655021834061135
2012-07-01;"Kadaka";20;281;3791;0,0711743772241993;0,00527565286204168
2012-07-01;"Kadriorg";48;256;5010;0,1875;0,00958083832335329
2012-07-01;"Kakumäe";1;251;1849;0,00398406374501992;0,000540832882639265
2012-07-01;"Kalamaja";84;210;10756;0,4;0,00780959464484939
2012-07-01;"Karjamaa";25;97;5240;0,257731958762887;0,00477099236641221
2012-07-01;"Kassisaba";38;45;4766;0,844444444444444;0,00797314309693663
2012-07-01;"Katleri";21;38;5133;0,552631578947368;0,00409117475160725
2012-07-01;"Keldrimäe";42;35;5268;1,2;0,00797266514806378
2012-07-01;"Kelmiküla";23;21;1266;1,0952380952381;0,0181674565560821
2012-07-01;"Kitseküla";46;140;4250;0,328571428571429;0,0108235294117647
2012-07-01;"Kivimäe";3;222;4809;0,0135135135135135;0,000623830318153462
2012-07-01;"Kompassi";9;16;1982;0,5625;0,00454086781029263
2012-07-01;"Kopli";38;282;7082;0,134751773049645;0,00536571589946343
2012-07-01;"Kose";7;346;3337;0,0202312138728324;0,00209769253820797
2012-07-01;"Kurepõllu";13;68;3890;0,191176470588235;0,00334190231362468
2012-07-01;"Kuristiku";33;84;11103;0,392857142857143;0,00297216968386922
2012-07-01;"Laagna";70;136;24093;0,514705882352941;0,00290540820985348
2012-07-01;"Laagri";1;41;906;0,024390243902439;0,0011037527593819
2012-07-01;"Laiaküla";1;159;233;0,00628930817610063;0,00429184549356223
2012-07-01;"Lepiku";5;162;1565;0,0308641975308642;0,00319488817891374
2012-07-01;"Liiva";5;264;1333;0,0189393939393939;0,00375093773443361
2012-07-01;"Lilleküla";86;546;26051;0,157509157509158;0,00330121684388315
2012-07-01;"Loopealse";22;57;2682;0,385964912280702;0,00820283370618941
2012-07-01;"Maakri";9;13;1082;0,692307692307692;0,00831792975970425
2012-07-01;"Maarjamäe";2;155;2493;0,0129032258064516;0,000802246289610911
2012-07-01;"Mähe";19;282;6509;0,0673758865248227;0,00291903518205562
2012-07-01;"Männiku";21;447;5870;0,0469798657718121;0,00357751277683135
2012-07-01;"Merivälja";3;163;3088;0,0184049079754601;0,000971502590673575
2012-07-01;"Mustakivi";58;116;20055;0,5;0,00289204687110446
2012-07-01;"Mustamäe";204;441;51293;0,462585034013605;0,00397715087828749
2012-07-01;"Mustjõe";8;179;3167;0,0446927374301676;0,00252604988948532
2012-07-01;"Nõmme";5;480;6685;0,0104166666666667;0,00074794315632012
2012-07-01;"Õismäe";12;178;1242;0,0674157303370786;0,00966183574879227
2012-07-01;"Pääsküla";13;661;9879;0,0196671709531014;0,00131592266423727
2012-07-01;"Pae";51;58;13807;0,879310344827586;0,00369377851814297
2012-07-01;"Paevälja";3;119;560;0,0252100840336134;0,00535714285714286
2012-07-01;"Pelgulinn";83;238;16003;0,348739495798319;0,00518652752608886
2012-07-01;"Pelguranna";80;100;14968;0,8;0,00534473543559594
2012-07-01;"Pikaliiva";21;447;3241;0,0469798657718121;0,00647948164146868
2012-07-01;"Pirita";2;173;1019;0,0115606936416185;0,00196270853778214
2012-07-01;"Priisle";43;185;11077;0,232432432432432;0,00388191748668412
2012-07-01;"Rahumäe";9;162;3092;0,0555555555555556;0,00291073738680466
2012-07-01;"Raua";41;31;6088;1,32258064516129;0,00673455978975033
2012-07-01;"Raudalu";2;180;749;0,0111111111111111;0,00267022696929239
2012-07-01;"Sääse";36;61;8981;0,590163934426229;0,00400846230931967
2012-07-01;"Sadama";32;139;3464;0,23021582733813;0,0092378752886836
2012-07-01;"Seli";40;95;12816;0,421052631578947;0,0031210986267166
2012-07-01;"Sibulaküla";9;13;2310;0,692307692307692;0,0038961038961039
2012-07-01;"Siili";20;26;3642;0,769230769230769;0,00549148819330038
2012-07-01;"Sikupilli";54;135;11901;0,4;0,00453743382908999
2012-07-01;"Sitsi";18;45;3865;0,4;0,00465717981888745
2012-07-01;"Südalinn";1;25;166;0,04;0,00602409638554217
2012-07-01;"Tatari";17;22;2449;0,772727272727273;0,0069416088199265
2012-07-01;"Tiskre";16;139;1940;0,115107913669065;0,00824742268041237
2012-07-01;"Tondi";18;133;3989;0,135338345864662;0,00451240912509401
2012-07-01;"Tõnismäe";9;22;1460;0,409090909090909;0,00616438356164384
2012-07-01;"Torupilli";26;51;3912;0,509803921568627;0,00664621676891616
2012-07-01;"Ülemiste";7;340;1443;0,0205882352941176;0,00485100485100485
2012-07-01;"Ülemistejärve";1;1396;194;0,000716332378223496;0,00515463917525773
2012-07-01;"Uus Maailm";43;65;7677;0,661538461538462;0,00560114628109939
2012-07-01;"Uuslinn";3;22;381;0,136363636363636;0,0078740157480315
2012-07-01;"Väike-Õismäe";90;218;27150;0,412844036697248;0,00331491712707182
2012-07-01;"Vana-Mustamäe";4;198;2064;0,0202020202020202;0,00193798449612403
2012-07-01;"Vanalinn";22;110;4906;0,2;0,00448430493273543
2012-07-01;"Veerenni";32;92;4077;0,347826086956522;0,00784890851116017
2012-10-01;"Astangu";14;207;3344;0,0676328502415459;0,0041866028708134
2012-10-01;"Haabersti";7;97;822;0,0721649484536082;0,00851581508515815
2012-10-01;"Hiiu";11;263;3970;0,0418250950570342;0,00277078085642317
2012-10-01;"Järve";17;105;2957;0,161904761904762;0,00574907000338181
2012-10-01;"Juhkentali";12;130;1374;0,0923076923076923;0,00873362445414847
2012-10-01;"Kadaka";48;281;3791;0,170818505338078;0,0126615668689
2012-10-01;"Kadriorg";37;256;5010;0,14453125;0,00738522954091816
2012-10-01;"Kakumäe";3;251;1849;0,0119521912350598;0,00162249864791779
2012-10-01;"Kalamaja";85;210;10756;0,404761904761905;0,00790256600966902
2012-10-01;"Karjamaa";27;97;5240;0,278350515463918;0,00515267175572519
2012-10-01;"Kassisaba";33;45;4766;0,733333333333333;0,00692404532102392
2012-10-01;"Katleri";25;38;5133;0,657894736842105;0,00487044613286577
2012-10-01;"Keldrimäe";50;35;5268;1,42857142857143;0,00949126803340926
2012-10-01;"Kelmiküla";6;21;1266;0,285714285714286;0,004739336492891
2012-10-01;"Kitseküla";40;140;4250;0,285714285714286;0,00941176470588235
2012-10-01;"Kivimäe";6;222;4809;0,027027027027027;0,00124766063630692
2012-10-01;"Kompassi";14;16;1982;0,875;0,0070635721493441
2012-10-01;"Kopli";32;282;7082;0,113475177304965;0,00451849759954815
2012-10-01;"Kose";3;346;3337;0,00867052023121387;0,000899011087803416
2012-10-01;"Kurepõllu";10;68;3890;0,147058823529412;0,0025706940874036
2012-10-01;"Kuristiku";24;84;11103;0,285714285714286;0,00216157795190489
2012-10-01;"Laagna";76;136;24093;0,558823529411765;0,0031544431992695
2012-10-01;"Laagri";3;41;906;0,0731707317073171;0,0033112582781457
2012-10-01;"Lepiku";7;162;1565;0,0432098765432099;0,00447284345047923
2012-10-01;"Liiva";1;264;1333;0,00378787878787879;0,000750187546886722
2012-10-01;"Lilleküla";107;546;26051;0,195970695970696;0,00410732793366857
2012-10-01;"Loopealse";15;57;2682;0,263157894736842;0,00559284116331096
2012-10-01;"Maakri";16;13;1082;1,23076923076923;0,0147874306839187
2012-10-01;"Maarjamäe";8;155;2493;0,0516129032258065;0,00320898515844364
2012-10-01;"Mähe";25;282;6509;0,0886524822695035;0,00384083576586265
2012-10-01;"Männiku";20;447;5870;0,0447427293064877;0,00340715502555366
2012-10-01;"Mustakivi";58;116;20055;0,5;0,00289204687110446
2012-10-01;"Mustamäe";173;441;51293;0,392290249433107;0,0033727799114889
2012-10-01;"Mustjõe";7;179;3167;0,0391061452513966;0,00221029365329965
2012-10-01;"Nõmme";7;480;6685;0,0145833333333333;0,00104712041884817
2012-10-01;"Õismäe";5;178;1242;0,0280898876404494;0,00402576489533011
2012-10-01;"Pääsküla";17;661;9879;0,0257186081694402;0,00172082194554105
2012-10-01;"Pae";41;58;13807;0,706896551724138;0,00296950822046788
2012-10-01;"Paevälja";2;119;560;0,0168067226890756;0,00357142857142857
2012-10-01;"Pelgulinn";80;238;16003;0,336134453781513;0,0049990626757483
2012-10-01;"Pelguranna";76;100;14968;0,76;0,00507749866381614
2012-10-01;"Pikaliiva";25;447;3241;0,0559284116331096;0,00771366862079605
2012-10-01;"Pirita";5;173;1019;0,0289017341040462;0,00490677134445535
2012-10-01;"Priisle";40;185;11077;0,216216216216216;0,00361108603412476
2012-10-01;"Rahumäe";5;162;3092;0,0308641975308642;0,00161707632600259
2012-10-01;"Raua";52;31;6088;1,67741935483871;0,00854139290407359
2012-10-01;"Raudalu";4;180;749;0,0222222222222222;0,00534045393858478
2012-10-01;"Sääse";29;61;8981;0,475409836065574;0,00322903908250752
2012-10-01;"Sadama";39;139;3464;0,280575539568345;0,0112586605080831
2012-10-01;"Seli";37;95;12816;0,389473684210526;0,00288701622971286
2012-10-01;"Sibulaküla";8;13;2310;0,615384615384615;0,00346320346320346
2012-10-01;"Siili";13;26;3642;0,5;0,00356946732564525
2012-10-01;"Sikupilli";55;135;11901;0,407407407407407;0,00462146038148055
2012-10-01;"Sitsi";31;45;3865;0,688888888888889;0,00802069857697283
2012-10-01;"Südalinn";1;25;166;0,04;0,00602409638554217
2012-10-01;"Tatari";11;22;2449;0,5;0,00449162923642303
2012-10-01;"Tiskre";8;139;1940;0,0575539568345324;0,00412371134020619
2012-10-01;"Tondi";9;133;3989;0,0676691729323308;0,002256204562547
2012-10-01;"Tõnismäe";7;22;1460;0,318181818181818;0,00479452054794521
2012-10-01;"Torupilli";22;51;3912;0,431372549019608;0,00562372188139059
2012-10-01;"Ülemiste";3;340;1443;0,00882352941176471;0,00207900207900208
2012-10-01;"Ülemistejärve";1;1396;194;0,000716332378223496;0,00515463917525773
2012-10-01;"Uus Maailm";29;65;7677;0,446153846153846;0,0037775172593461
2012-10-01;"Uuslinn";2;22;381;0,0909090909090909;0,005249343832021
2012-10-01;"Väike-Õismäe";98;218;27150;0,44954128440367;0,00360957642725599
2012-10-01;"Vanalinn";27;110;4906;0,245454545454545;0,00550346514472075
2012-10-01;"Väo";1;408;130;0,00245098039215686;0,00769230769230769
2012-10-01;"Veerenni";37;92;4077;0,402173913043478;0,00907530046602894
2013-01-01;"Astangu";13;207;3344;0,0628019323671498;0,00388755980861244
2013-01-01;"Haabersti";6;97;822;0,0618556701030928;0,0072992700729927
2013-01-01;"Hiiu";7;263;3970;0,026615969581749;0,0017632241813602
2013-01-01;"Järve";11;105;2957;0,104761904761905;0,00371998647277646
2013-01-01;"Juhkentali";10;130;1374;0,0769230769230769;0,00727802037845706
2013-01-01;"Kadaka";14;281;3791;0,0498220640569395;0,00369295700342917
2013-01-01;"Kadriorg";39;256;5010;0,15234375;0,00778443113772455
2013-01-01;"Kakumäe";1;251;1849;0,00398406374501992;0,000540832882639265
2013-01-01;"Kalamaja";59;210;10756;0,280952380952381;0,0054853105243585
