qtr_year;region;total_count;region_area;tran_p_ha
01/07/2003;Astangu;13;207;0,062801932
01/07/2003;Haabersti;2;97;0,020618557
01/07/2003;Hiiu;6;263;0,022813688
01/07/2003;Järve;14;105;0,133333333
01/07/2003;Juhkentali;2;130;0,015384615
01/07/2003;Kadaka;5;281;0,017793594
01/07/2003;Kadriorg;16;256;0,0625
01/07/2003;Kalamaja;20;210;0,095238095
01/07/2003;Karjamaa;22;97;0,226804124
01/07/2003;Kassisaba;18;45;0,4
01/07/2003;Katleri;4;38;0,105263158
01/07/2003;Keldrimäe;17;35;0,485714286
01/07/2003;Kelmiküla;3;21;0,142857143
01/07/2003;Kitseküla;8;140;0,057142857
01/07/2003;Kivimäe;4;222;0,018018018
01/07/2003;Kompassi;11;16;0,6875
01/07/2003;Kopli;7;282;0,024822695
01/07/2003;Kose;12;346;0,034682081
01/07/2003;Kurepõllu;7;68;0,102941176
01/07/2003;Kuristiku;32;84;0,380952381
01/07/2003;Laagna;90;136;0,661764706
01/07/2003;Laagri;1;41;0,024390244
01/07/2003;Lepiku;4;162;0,024691358
01/07/2003;Lilleküla;106;546;0,194139194
01/07/2003;Maakri;25;13;1,923076923
01/07/2003;Mähe;20;282;0,070921986
01/07/2003;Männiku;8;447;0,017897092
01/07/2003;Merivälja;3;163;0,018404908
01/07/2003;Mustakivi;74;116;0,637931034
01/07/2003;Mustamäe;232;441;0,526077098
01/07/2003;Mustjõe;3;179;0,016759777
01/07/2003;Nõmme;9;480;0,01875
01/07/2003;Pääsküla;15;661;0,02269289
01/07/2003;Pae;44;58;0,75862069
01/07/2003;Paljassaare;1;395;0,002531646
01/07/2003;Pelgulinn;45;238;0,18907563
01/07/2003;Pelguranna;51;100;0,51
01/07/2003;Pirita;1;173;0,005780347
01/07/2003;Priisle;15;185;0,081081081
01/07/2003;Rahumäe;6;162;0,037037037
01/07/2003;Raua;22;31;0,709677419
01/07/2003;Raudalu;2;180;0,011111111
01/07/2003;Sääse;31;61;0,508196721
01/07/2003;Sadama;7;139;0,050359712
01/07/2003;Seli;39;95;0,410526316
01/07/2003;Sibulaküla;23;13;1,769230769
01/07/2003;Siili;14;26;0,538461538
01/07/2003;Sikupilli;50;135;0,37037037
01/07/2003;Sitsi;5;45;0,111111111
01/07/2003;Tatari;12;22;0,545454545
01/07/2003;Tiskre;1;139;0,007194245
01/07/2003;Tondi;7;133;0,052631579
01/07/2003;Tõnismäe;9;22;0,409090909
01/07/2003;Torupilli;8;51;0,156862745
01/07/2003;Ülemiste;6;340;0,017647059
01/07/2003;ÜlemisteJärve;1;1396;0,000716332
01/07/2003;Uus Maailm;28;65;0,430769231
01/07/2003;Uuslinn;1;22;0,045454545
01/07/2003;Väike-Õismäe;100;218;0,458715596
01/07/2003;Vana-Mustamäe;1;198;0,005050505
01/07/2003;Vanalinn;21;110;0,190909091
01/07/2003;Veerenni;7;92;0,076086957
01/10/2003;Astangu;20;207;0,096618357
01/10/2003;Haabersti;31;97;0,319587629
01/10/2003;Hiiu;5;263;0,019011407
01/10/2003;Järve;75;105;0,714285714
01/10/2003;Juhkentali;10;130;0,076923077
01/10/2003;Kadaka;10;281;0,035587189
01/10/2003;Kadriorg;53;256;0,20703125
01/10/2003;Kalamaja;39;210;0,185714286
01/10/2003;Karjamaa;37;97;0,381443299
01/10/2003;Kassisaba;16;45;0,355555556
01/10/2003;Katleri;44;38;1,157894737
01/10/2003;Keldrimäe;38;35;1,085714286
01/10/2003;Kelmiküla;6;21;0,285714286
01/10/2003;Kitseküla;31;140;0,221428571
01/10/2003;Kivimäe;9;222;0,040540541
01/10/2003;Kompassi;9;16;0,5625
01/10/2003;Kopli;24;282;0,085106383
01/10/2003;Kose;16;346;0,046242775
01/10/2003;Kurepõllu;62;68;0,911764706
01/10/2003;Kuristiku;61;84;0,726190476
01/10/2003;Laagna;185;136;1,360294118
01/10/2003;Laagri;4;41;0,097560976
01/10/2003;Lepiku;2;162;0,012345679
01/10/2003;Lilleküla;122;546;0,223443223
01/10/2003;Loopealse;2;57;0,035087719
01/10/2003;Maakri;17;13;1,307692308
01/10/2003;Maarjamäe;2;155;0,012903226
01/10/2003;Mähe;30;282;0,106382979
01/10/2003;Männiku;24;447;0,053691275
01/10/2003;Merivälja;2;163;0,012269939
01/10/2003;Mustakivi;105;116;0,905172414
01/10/2003;Mustamäe;275;441;0,623582766
01/10/2003;Mustjõe;7;179;0,039106145
01/10/2003;Nõmme;17;480;0,035416667
01/10/2003;Pääsküla;19;661;0,028744327
01/10/2003;Pae;102;58;1,75862069
01/10/2003;Pelgulinn;89;238;0,37394958
01/10/2003;Pelguranna;98;100;0,98
01/10/2003;Pikaliiva;27;447;0,060402685
01/10/2003;Pirita;10;173;0,057803468
01/10/2003;Priisle;28;185;0,151351351
01/10/2003;Rahumäe;5;162;0,030864198
01/10/2003;Raua;28;31;0,903225806
01/10/2003;Raudalu;2;180;0,011111111
01/10/2003;Sääse;48;61;0,786885246
01/10/2003;Sadama;7;139;0,050359712
01/10/2003;Seli;96;95;1,010526316
01/10/2003;Sibulaküla;15;13;1,153846154
01/10/2003;Siili;15;26;0,576923077
01/10/2003;Sikupilli;97;135;0,718518519
01/10/2003;Sitsi;24;45;0,533333333
01/10/2003;Sõjamäe;1;747;0,001338688
01/10/2003;Tatari;25;22;1,136363636
01/10/2003;Tiskre;4;139;0,028776978
01/10/2003;Tondi;9;133;0,067669173
01/10/2003;Tõnismäe;19;22;0,863636364
01/10/2003;Torupilli;37;51;0,725490196
01/10/2003;Ülemiste;13;340;0,038235294
01/10/2003;ÜlemisteJärve;1;1396;0,000716332
01/10/2003;Uus Maailm;57;65;0,876923077
01/10/2003;Uuslinn;1;22;0,045454545
01/10/2003;Väike-Õismäe;171;218;0,78440367
01/10/2003;Vana-Mustamäe;1;198;0,005050505
01/10/2003;Vanalinn;23;110;0,209090909
01/10/2003;Veerenni;41;92;0,445652174
01/01/2004;Astangu;16;207;0,077294686
01/01/2004;Haabersti;43;97;0,443298969
01/01/2004;Hiiu;9;263;0,034220532
01/01/2004;Järve;17;105;0,161904762
01/01/2004;Juhkentali;8;130;0,061538462
01/01/2004;Kadaka;11;281;0,039145907
01/01/2004;Kadriorg;50;256;0,1953125
01/01/2004;Kalamaja;35;210;0,166666667
01/01/2004;Karjamaa;23;97;0,237113402
01/01/2004;Kassisaba;18;45;0,4
01/01/2004;Katleri;45;38;1,184210526
01/01/2004;Keldrimäe;31;35;0,885714286
01/01/2004;Kelmiküla;5;21;0,238095238
01/01/2004;Kitseküla;35;140;0,25
01/01/2004;Kivimäe;18;222;0,081081081
01/01/2004;Kompassi;10;16;0,625
01/01/2004;Kopli;20;282;0,070921986
01/01/2004;Kose;18;346;0,052023121
01/01/2004;Kurepõllu;14;68;0,205882353
01/01/2004;Kuristiku;43;84;0,511904762
01/01/2004;Laagna;131;136;0,963235294
01/01/2004;Laagri;1;41;0,024390244
01/01/2004;Lepiku;17;162;0,104938272
01/01/2004;Lilleküla;94;546;0,172161172
01/01/2004;Maakri;11;13;0,846153846
01/01/2004;Mähe;15;282;0,053191489
01/01/2004;Männiku;18;447;0,040268456
01/01/2004;Merivälja;10;163;0,061349693
01/01/2004;Mustakivi;77;116;0,663793103
01/01/2004;Mustamäe;227;441;0,514739229
01/01/2004;Mustjõe;2;179;0,011173184
01/01/2004;Nõmme;34;480;0,070833333
01/01/2004;Pääsküla;20;661;0,030257186
01/01/2004;Pae;61;58;1,051724138
01/01/2004;Paljassaare;3;395;0,007594937
01/01/2004;Pelgulinn;52;238;0,218487395
01/01/2004;Pelguranna;79;100;0,79
01/01/2004;Pikaliiva;2;447;0,004474273
01/01/2004;Pirita;6;173;0,034682081
01/01/2004;Priisle;29;185;0,156756757
01/01/2004;Rahumäe;2;162;0,012345679
01/01/2004;Raua;27;31;0,870967742
01/01/2004;Raudalu;1;180;0,005555556
01/01/2004;Sääse;47;61;0,770491803
01/01/2004;Sadama;32;139;0,230215827
01/01/2004;Seli;58;95;0,610526316
01/01/2004;Sibulaküla;14;13;1,076923077
01/01/2004;Siili;12;26;0,461538462
01/01/2004;Sikupilli;70;135;0,518518519
01/01/2004;Sitsi;18;45;0,4
01/01/2004;Südalinn;1;25;0,04
01/01/2004;Tatari;8;22;0,363636364
01/01/2004;Tiskre;1;139;0,007194245
01/01/2004;Tondi;13;133;0,097744361
01/01/2004;Tõnismäe;36;22;1,636363636
01/01/2004;Torupilli;19;51;0,37254902
01/01/2004;Ülemiste;9;340;0,026470588
01/01/2004;Uus Maailm;52;65;0,8
01/01/2004;Uuslinn;1;22;0,045454545
01/01/2004;Väike-Õismäe;153;218;0,701834862
01/01/2004;Vana-Mustamäe;1;198;0,005050505
01/01/2004;Vanalinn;41;110;0,372727273
01/01/2004;Veerenni;34;92;0,369565217
01/04/2004;Astangu;19;207;0,09178744
01/04/2004;Haabersti;48;97;0,494845361
01/04/2004;Hiiu;7;263;0,02661597
01/04/2004;Järve;15;105;0,142857143
01/04/2004;Juhkentali;11;130;0,084615385
01/04/2004;Kadaka;34;281;0,120996441
01/04/2004;Kadriorg;54;256;0,2109375
01/04/2004;Kalamaja;60;210;0,285714286
01/04/2004;Karjamaa;22;97;0,226804124
01/04/2004;Kassisaba;33;45;0,733333333
01/04/2004;Katleri;29;38;0,763157895
01/04/2004;Keldrimäe;22;35;0,628571429
01/04/2004;Kelmiküla;4;21;0,19047619
01/04/2004;Kitseküla;43;140;0,307142857
01/04/2004;Kivimäe;10;222;0,045045045
01/04/2004;Kompassi;14;16;0,875
01/04/2004;Kopli;21;282;0,074468085
01/04/2004;Kose;16;346;0,046242775
01/04/2004;Kurepõllu;26;68;0,382352941
01/04/2004;Kuristiku;48;84;0,571428571
01/04/2004;Laagna;123;136;0,904411765
01/04/2004;Laagri;3;41;0,073170732
01/04/2004;Lepiku;5;162;0,030864198
01/04/2004;Liiva;2;264;0,007575758
01/04/2004;Lilleküla;141;546;0,258241758
01/04/2004;Loopealse;3;57;0,052631579
01/04/2004;Maakri;12;13;0,923076923
01/04/2004;Maarjamäe;2;155;0,012903226
01/04/2004;Mähe;15;282;0,053191489
01/04/2004;Männiku;21;447;0,046979866
01/04/2004;Merivälja;5;163;0,030674847
01/04/2004;Mustakivi;79;116;0,681034483
01/04/2004;Mustamäe;233;441;0,528344671
01/04/2004;Mustjõe;3;179;0,016759777
01/04/2004;Nõmme;4;480;0,008333333
01/04/2004;Pääsküla;67;661;0,101361573
01/04/2004;Pae;66;58;1,137931034
01/04/2004;Paljassaare;4;395;0,010126582
01/04/2004;Pelgulinn;58;238;0,243697479
01/04/2004;Pelguranna;77;100;0,77
01/04/2004;Pikaliiva;26;447;0,058165548
01/04/2004;Pirita;8;173;0,046242775
01/04/2004;Priisle;30;185;0,162162162
01/04/2004;Rahumäe;3;162;0,018518519
01/04/2004;Raua;23;31;0,741935484
01/04/2004;Raudalu;2;180;0,011111111
01/04/2004;Sääse;37;61;0,606557377
01/04/2004;Sadama;34;139;0,244604317
01/04/2004;Seli;59;95;0,621052632
01/04/2004;Sibulaküla;20;13;1,538461538
01/04/2004;Siili;15;26;0,576923077
01/04/2004;Sikupilli;79;135;0,585185185
01/04/2004;Sitsi;9;45;0,2
01/04/2004;Sõjamäe;1;747;0,001338688
01/04/2004;Tatari;11;22;0,5
01/04/2004;Tiskre;1;139;0,007194245
01/04/2004;Tondi;10;133;0,07518797
01/04/2004;Tõnismäe;42;22;1,909090909
01/04/2004;Torupilli;24;51;0,470588235
01/04/2004;Ülemiste;10;340;0,029411765
01/04/2004;ÜlemisteJärve;2;1396;0,001432665
01/04/2004;Uus Maailm;75;65;1,153846154
01/04/2004;Uuslinn;3;22;0,136363636
01/04/2004;Väike-Õismäe;123;218;0,564220183
01/04/2004;Vana-Mustamäe;3;198;0,015151515
01/04/2004;Vanalinn;52;110;0,472727273
01/04/2004;Veerenni;20;92;0,217391304
01/07/2004;Astangu;18;207;0,086956522
01/07/2004;Haabersti;9;97;0,092783505
01/07/2004;Hiiu;4;263;0,015209125
01/07/2004;Järve;29;105;0,276190476
01/07/2004;Juhkentali;4;130;0,030769231
01/07/2004;Kadaka;8;281;0,028469751
01/07/2004;Kadriorg;44;256;0,171875
01/07/2004;Kalamaja;63;210;0,3
01/07/2004;Karjamaa;12;97;0,12371134
01/07/2004;Kassisaba;30;45;0,666666667
01/07/2004;Katleri;24;38;0,631578947
01/07/2004;Keldrimäe;18;35;0,514285714
01/07/2004;Kelmiküla;5;21;0,238095238
01/07/2004;Kitseküla;29;140;0,207142857
01/07/2004;Kivimäe;10;222;0,045045045
01/07/2004;Kompassi;14;16;0,875
01/07/2004;Kopli;21;282;0,074468085
01/07/2004;Kose;9;346;0,026011561
01/07/2004;Kurepõllu;16;68;0,235294118
01/07/2004;Kuristiku;58;84;0,69047619
01/07/2004;Laagna;114;136;0,838235294
01/07/2004;Laagri;1;41;0,024390244
01/07/2004;Lepiku;22;162;0,135802469
01/07/2004;Liiva;2;264;0,007575758
01/07/2004;Lilleküla;119;546;0,217948718
01/07/2004;Loopealse;1;57;0,01754386
01/07/2004;Maakri;13;13;1
01/07/2004;Maarjamäe;1;155;0,006451613
01/07/2004;Mähe;32;282;0,113475177
01/07/2004;Männiku;14;447;0,031319911
01/07/2004;Mustakivi;80;116;0,689655172
01/07/2004;Mustamäe;232;441;0,526077098
01/07/2004;Mustjõe;5;179;0,027932961
01/07/2004;Nõmme;11;480;0,022916667
01/07/2004;Õismäe;1;178;0,005617978
01/07/2004;Pääsküla;32;661;0,048411498
01/07/2004;Pae;65;58;1,120689655
01/07/2004;Pelgulinn;73;238;0,306722689
01/07/2004;Pelguranna;70;100;0,7
01/07/2004;Pikaliiva;5;447;0,011185682
01/07/2004;Pirita;7;173;0,040462428
01/07/2004;Priisle;34;185;0,183783784
01/07/2004;Rahumäe;5;162;0,030864198
01/07/2004;Raua;31;31;1
01/07/2004;Sääse;34;61;0,557377049
01/07/2004;Sadama;26;139;0,18705036
01/07/2004;Seli;61;95;0,642105263
01/07/2004;Sibulaküla;18;13;1,384615385
01/07/2004;Siili;22;26;0,846153846
01/07/2004;Sikupilli;59;135;0,437037037
01/07/2004;Sitsi;13;45;0,288888889
01/07/2004;Südalinn;31;25;1,24
01/07/2004;Tatari;23;22;1,045454545
01/07/2004;Tiskre;28;139;0,201438849
01/07/2004;Tondi;14;133;0,105263158
01/07/2004;Tõnismäe;14;22;0,636363636
01/07/2004;Torupilli;20;51;0,392156863
01/07/2004;Ülemiste;7;340;0,020588235
01/07/2004;ÜlemisteJärve;2;1396;0,001432665
01/07/2004;Uus Maailm;66;65;1,015384615
01/07/2004;Väike-Õismäe;130;218;0,596330275
01/07/2004;Vana-Mustamäe;1;198;0,005050505
01/07/2004;Vanalinn;32;110;0,290909091
01/07/2004;Veerenni;29;92;0,315217391
01/07/2004;Vismeistri;4;143;0,027972028
01/10/2004;Astangu;19;207;0,09178744
01/10/2004;Haabersti;5;97;0,051546392
01/10/2004;Hiiu;5;263;0,019011407
01/10/2004;Järve;31;105;0,295238095
01/10/2004;Juhkentali;5;130;0,038461538
01/10/2004;Kadaka;60;281;0,213523132
01/10/2004;Kadriorg;58;256;0,2265625
01/10/2004;Kalamaja;145;210;0,69047619
01/10/2004;Karjamaa;22;97;0,226804124
01/10/2004;Kassisaba;33;45;0,733333333
01/10/2004;Katleri;39;38;1,026315789
01/10/2004;Keldrimäe;24;35;0,685714286
01/10/2004;Kelmiküla;9;21;0,428571429
01/10/2004;Kitseküla;30;140;0,214285714
01/10/2004;Kivimäe;10;222;0,045045045
01/10/2004;Kompassi;9;16;0,5625
01/10/2004;Kopli;40;282;0,141843972
01/10/2004;Kose;2;346;0,005780347
01/10/2004;Kurepõllu;14;68;0,205882353
01/10/2004;Kuristiku;75;84;0,892857143
01/10/2004;Laagna;119;136;0,875
01/10/2004;Laagri;1;41;0,024390244
01/10/2004;Lepiku;1;162;0,00617284
01/10/2004;Liiva;2;264;0,007575758
01/10/2004;Lilleküla;153;546;0,28021978
01/10/2004;Loopealse;2;57;0,035087719
01/10/2004;Maakri;15;13;1,153846154
01/10/2004;Maarjamäe;2;155;0,012903226
01/10/2004;Mähe;50;282;0,177304965
01/10/2004;Männiku;21;447;0,046979866
01/10/2004;Merivälja;2;163;0,012269939
01/10/2004;Mustakivi;94;116;0,810344828
01/10/2004;Mustamäe;262;441;0,594104308
01/10/2004;Mustjõe;6;179;0,033519553
01/10/2004;Nõmme;19;480;0,039583333
01/10/2004;Pääsküla;25;661;0,037821483
01/10/2004;Pae;79;58;1,362068966
01/10/2004;Paljassaare;1;395;0,002531646
01/10/2004;Pelgulinn;82;238;0,344537815
01/10/2004;Pelguranna;84;100;0,84
01/10/2004;Pikaliiva;10;447;0,022371365
01/10/2004;Pirita;10;173;0,057803468
01/10/2004;Priisle;57;185;0,308108108
01/10/2004;Rahumäe;9;162;0,055555556
01/10/2004;Raua;45;31;1,451612903
01/10/2004;Raudalu;2;180;0,011111111
01/10/2004;Sääse;40;61;0,655737705
01/10/2004;Sadama;30;139;0,215827338
01/10/2004;Seli;66;95;0,694736842
01/10/2004;Sibulaküla;20;13;1,538461538
01/10/2004;Siili;16;26;0,615384615
01/10/2004;Sikupilli;108;135;0,8
01/10/2004;Sitsi;12;45;0,266666667
01/10/2004;Südalinn;57;25;2,28
01/10/2004;Tatari;19;22;0,863636364
01/10/2004;Tiskre;68;139;0,489208633
01/10/2004;Tondi;9;133;0,067669173
01/10/2004;Tõnismäe;14;22;0,636363636
01/10/2004;Torupilli;16;51;0,31372549
01/10/2004;Ülemiste;9;340;0,026470588
01/10/2004;Uus Maailm;80;65;1,230769231
01/10/2004;Uuslinn;2;22;0,090909091
01/10/2004;Väike-Õismäe;120;218;0,550458716
01/10/2004;Vana-Mustamäe;2;198;0,01010101
01/10/2004;Vanalinn;37;110;0,336363636
01/10/2004;Veerenni;18;92;0,195652174
01/10/2004;Vismeistri;1;143;0,006993007
01/01/2005;Astangu;13;207;0,062801932
01/01/2005;Haabersti;4;97;0,041237113
01/01/2005;Hiiu;5;263;0,019011407
01/01/2005;Järve;21;105;0,2
01/01/2005;Juhkentali;6;130;0,046153846
01/01/2005;Kadaka;18;281;0,06405694
01/01/2005;Kadriorg;80;256;0,3125
01/01/2005;Kalamaja;65;210;0,30952381
01/01/2005;Karjamaa;27;97;0,278350515
01/01/2005;Kassisaba;21;45;0,466666667
01/01/2005;Katleri;28;38;0,736842105
01/01/2005;Keldrimäe;35;35;1
01/01/2005;Kelmiküla;4;21;0,19047619
01/01/2005;Kitseküla;79;140;0,564285714
01/01/2005;Kivimäe;5;222;0,022522523
01/01/2005;Kompassi;16;16;1
01/01/2005;Kopli;26;282;0,092198582
01/01/2005;Kose;4;346;0,011560694
01/01/2005;Kurepõllu;41;68;0,602941176
01/01/2005;Kuristiku;64;84;0,761904762
01/01/2005;Laagna;141;136;1,036764706
01/01/2005;Laagri;2;41;0,048780488
01/01/2005;Lepiku;2;162;0,012345679
01/01/2005;Liiva;5;264;0,018939394
01/01/2005;Lilleküla;129;546;0,236263736
01/01/2005;Loopealse;1;57;0,01754386
01/01/2005;Maakri;15;13;1,153846154
01/01/2005;Maarjamäe;2;155;0,012903226
01/01/2005;Mähe;41;282;0,145390071
01/01/2005;Männiku;41;447;0,091722595
01/01/2005;Merivälja;6;163;0,036809816
01/01/2005;Mustakivi;92;116;0,793103448
01/01/2005;Mustamäe;247;441;0,560090703
01/01/2005;Mustjõe;2;179;0,011173184
01/01/2005;Nõmme;22;480;0,045833333
01/01/2005;Pääsküla;64;661;0,096822995
01/01/2005;Pae;81;58;1,396551724
01/01/2005;Paljassaare;2;395;0,005063291
01/01/2005;Pelgulinn;72;238;0,302521008
01/01/2005;Pelguranna;79;100;0,79
01/01/2005;Pikaliiva;29;447;0,064876957
01/01/2005;Pirita;6;173;0,034682081
01/01/2005;Priisle;65;185;0,351351351
01/01/2005;Rahumäe;6;162;0,037037037
01/01/2005;Raua;31;31;1
01/01/2005;Raudalu;5;180;0,027777778
01/01/2005;Sääse;34;61;0,557377049
01/01/2005;Sadama;38;139;0,273381295
01/01/2005;Seli;72;95;0,757894737
01/01/2005;Sibulaküla;17;13;1,307692308
01/01/2005;Siili;10;26;0,384615385
01/01/2005;Sikupilli;105;135;0,777777778
01/01/2005;Sitsi;19;45;0,422222222
01/01/2005;Sõjamäe;1;747;0,001338688
01/01/2005;Südalinn;12;25;0,48
01/01/2005;Tatari;17;22;0,772727273
01/01/2005;Tiskre;17;139;0,122302158
01/01/2005;Tondi;8;133;0,060150376
01/01/2005;Tõnismäe;14;22;0,636363636
01/01/2005;Torupilli;23;51;0,450980392
01/01/2005;Ülemiste;16;340;0,047058824
01/01/2005;ÜlemisteJärve;1;1396;0,000716332
01/01/2005;Uus Maailm;74;65;1,138461538
01/01/2005;Väike-Õismäe;137;218;0,628440367
01/01/2005;Vanalinn;33;110;0,3
01/01/2005;Veerenni;16;92;0,173913043
01/01/2005;Vismeistri;2;143;0,013986014
01/04/2005;Astangu;18;207;0,086956522
01/04/2005;Haabersti;1;97;0,010309278
01/04/2005;Hiiu;7;263;0,02661597
01/04/2005;Järve;28;105;0,266666667
01/04/2005;Juhkentali;11;130;0,084615385
01/04/2005;Kadaka;17;281;0,060498221
01/04/2005;Kadriorg;79;256;0,30859375
01/04/2005;Kakumäe;2;251;0,007968127
01/04/2005;Kalamaja;91;210;0,433333333
01/04/2005;Karjamaa;28;97;0,288659794
01/04/2005;Kassisaba;51;45;1,133333333
01/04/2005;Katleri;40;38;1,052631579
01/04/2005;Keldrimäe;33;35;0,942857143
01/04/2005;Kelmiküla;6;21;0,285714286
01/04/2005;Kitseküla;96;140;0,685714286
01/04/2005;Kivimäe;15;222;0,067567568
01/04/2005;Kompassi;14;16;0,875
01/04/2005;Kopli;30;282;0,106382979
01/04/2005;Kose;6;346;0,01734104
01/04/2005;Kurepõllu;80;68;1,176470588
01/04/2005;Kuristiku;91;84;1,083333333
01/04/2005;Laagna;157;136;1,154411765
01/04/2005;Laagri;2;41;0,048780488
01/04/2005;Laiaküla;1;159;0,006289308
01/04/2005;Lepiku;28;162;0,172839506
01/04/2005;Liiva;1;264;0,003787879
01/04/2005;Lilleküla;300;546;0,549450549
01/04/2005;Loopealse;1;57;0,01754386
01/04/2005;Maakri;67;13;5,153846154
01/04/2005;Mähe;57;282;0,20212766
01/04/2005;Männiku;42;447;0,093959732
01/04/2005;Merivälja;2;163;0,012269939
01/04/2005;Mustakivi;117;116;1,00862069
01/04/2005;Mustamäe;311;441;0,70521542
01/04/2005;Mustjõe;11;179;0,061452514
01/04/2005;Nõmme;16;480;0,033333333
01/04/2005;Pääsküla;48;661;0,072617247
01/04/2005;Pae;93;58;1,603448276
01/04/2005;Paljassaare;4;395;0,010126582
01/04/2005;Pelgulinn;82;238;0,344537815
01/04/2005;Pelguranna;106;100;1,06
01/04/2005;Pikaliiva;29;447;0,064876957
01/04/2005;Pirita;6;173;0,034682081
01/04/2005;Priisle;56;185;0,302702703
01/04/2005;Rahumäe;3;162;0,018518519
01/04/2005;Raua;57;31;1,838709677
01/04/2005;Raudalu;2;180;0,011111111
01/04/2005;Sääse;41;61;0,672131148
01/04/2005;Sadama;97;139;0,697841727
01/04/2005;Seli;113;95;1,189473684
01/04/2005;Sibulaküla;21;13;1,615384615
01/04/2005;Siili;18;26;0,692307692
01/04/2005;Sikupilli;113;135;0,837037037
01/04/2005;Sitsi;28;45;0,622222222
01/04/2005;Südalinn;8;25;0,32
01/04/2005;Tatari;34;22;1,545454545
01/04/2005;Tiskre;6;139;0,043165468
01/04/2005;Tondi;30;133;0,22556391
01/04/2005;Tõnismäe;9;22;0,409090909
01/04/2005;Torupilli;31;51;0,607843137
01/04/2005;Ülemiste;13;340;0,038235294
01/04/2005;ÜlemisteJärve;4;1396;0,00286533
01/04/2005;Uus Maailm;61;65;0,938461538
01/04/2005;Uuslinn;2;22;0,090909091
01/04/2005;Väike-Õismäe;170;218;0,779816514
01/04/2005;Vana-Mustamäe;2;198;0,01010101
01/04/2005;Vanalinn;42;110;0,381818182
01/04/2005;V?;1;408;0,00245098
01/04/2005;Veerenni;33;92;0,358695652
01/07/2005;Astangu;22;207;0,106280193
01/07/2005;Haabersti;72;97;0,742268041
01/07/2005;Hiiu;6;263;0,022813688
01/07/2005;Järve;29;105;0,276190476
01/07/2005;Juhkentali;10;130;0,076923077
01/07/2005;Kadaka;11;281;0,039145907
01/07/2005;Kadriorg;135;256;0,52734375
01/07/2005;Kakumäe;7;251;0,027888446
01/07/2005;Kalamaja;109;210;0,519047619
01/07/2005;Karjamaa;43;97;0,443298969
01/07/2005;Kassisaba;49;45;1,088888889
01/07/2005;Katleri;41;38;1,078947368
01/07/2005;Keldrimäe;56;35;1,6
01/07/2005;Kelmiküla;11;21;0,523809524
01/07/2005;Kitseküla;100;140;0,714285714
01/07/2005;Kivimäe;10;222;0,045045045
01/07/2005;Kompassi;24;16;1,5
01/07/2005;Kopli;40;282;0,141843972
01/07/2005;Kose;27;346;0,078034682
01/07/2005;Kurepõllu;50;68;0,735294118
01/07/2005;Kuristiku;70;84;0,833333333
01/07/2005;Laagna;177;136;1,301470588
01/07/2005;Laagri;1;41;0,024390244
01/07/2005;Laiaküla;4;159;0,025157233
01/07/2005;Lepiku;43;162;0,265432099
01/07/2005;Liiva;2;264;0,007575758
01/07/2005;Lilleküla;173;546;0,316849817
01/07/2005;Loopealse;5;57;0,087719298
01/07/2005;Maakri;25;13;1,923076923
01/07/2005;Maarjamäe;6;155;0,038709677
01/07/2005;Mähe;71;282;0,25177305
01/07/2005;Männiku;32;447;0,071588367
01/07/2005;Merivälja;4;163;0,024539877
01/07/2005;Mustakivi;148;116;1,275862069
01/07/2005;Mustamäe;454;441;1,029478458
01/07/2005;Mustjõe;6;179;0,033519553
01/07/2005;Nõmme;19;480;0,039583333
01/07/2005;Pääsküla;48;661;0,072617247
01/07/2005;Pae;122;58;2,103448276
01/07/2005;Paljassaare;3;395;0,007594937
01/07/2005;Pelgulinn;132;238;0,554621849
01/07/2005;Pelguranna;120;100;1,2
01/07/2005;Pikaliiva;29;447;0,064876957
01/07/2005;Pirita;2;173;0,011560694
01/07/2005;Priisle;64;185;0,345945946
01/07/2005;Rahumäe;6;162;0,037037037
01/07/2005;Raua;71;31;2,290322581
01/07/2005;Raudalu;2;180;0,011111111
01/07/2005;Sääse;54;61;0,885245902
01/07/2005;Sadama;63;139;0,45323741
01/07/2005;Seli;114;95;1,2
01/07/2005;Sibulaküla;42;13;3,230769231
01/07/2005;Siili;18;26;0,692307692
01/07/2005;Sikupilli;147;135;1,088888889
01/07/2005;Sitsi;47;45;1,044444444
01/07/2005;Sõjamäe;1;747;0,001338688
01/07/2005;Südalinn;3;25;0,12
01/07/2005;Tatari;37;22;1,681818182
01/07/2005;Tiskre;9;139;0,064748201
01/07/2005;Tondi;20;133;0,15037594
01/07/2005;Tõnismäe;10;22;0,454545455
01/07/2005;Torupilli;15;51;0,294117647
01/07/2005;Ülemiste;24;340;0,070588235
01/07/2005;ÜlemisteJärve;3;1396;0,002148997
01/07/2005;Uus Maailm;60;65;0,923076923
01/07/2005;Uuslinn;1;22;0,045454545
01/07/2005;Väike-Õismäe;206;218;0,944954128
01/07/2005;Vana-Mustamäe;2;198;0,01010101
01/07/2005;Vanalinn;39;110;0,354545455
01/07/2005;V?;1;408;0,00245098
01/07/2005;Veerenni;32;92;0,347826087
01/07/2005;Vismeistri;4;143;0,027972028
01/10/2005;Astangu;22;207;0,106280193
01/10/2005;Haabersti;10;97;0,103092784
01/10/2005;Hiiu;4;263;0,015209125
01/10/2005;Järve;28;105;0,266666667
01/10/2005;Juhkentali;16;130;0,123076923
