long;lat;order;hole;piece;id
539974,16;6588159,86;8587;FALSE;1;Lilleküla
540040,74;6588196,49;8588;FALSE;1;Lilleküla
540056,78;6588208,2;8589;FALSE;1;Lilleküla
540080,53;6588219,13;8590;FALSE;1;Lilleküla
540102,11;6588229,07;8591;FALSE;1;Lilleküla
540114,48;6588234,78;8592;FALSE;1;Lilleküla
540114,4838;6588234,782;8593;FALSE;1;Lilleküla
540120,9401;6588238,53;8594;FALSE;1;Lilleküla
540120,9437;6588238,532;8595;FALSE;1;Lilleküla
540134,72;6588247,26;8596;FALSE;1;Lilleküla
540272,13;6588335,23;8597;FALSE;1;Lilleküla
540273,7248;6588332,78;8598;FALSE;1;Lilleküla
540273,7318;6588332,77;8599;FALSE;1;Lilleküla
540276,57;6588328,41;8600;FALSE;1;Lilleküla
540276,5771;6588328,414;8601;FALSE;1;Lilleküla
540381,94;6588393,85;8602;FALSE;1;Lilleküla
540462,2477;6588450,974;8603;FALSE;1;Lilleküla
540462,2676;6588450,988;8604;FALSE;1;Lilleküla
540462,3463;6588451,044;8605;FALSE;1;Lilleküla
540494,31;6588473,78;8606;FALSE;1;Lilleküla
540586,5;6588532,39;8607;FALSE;1;Lilleküla
540660,03;6588554,4;8608;FALSE;1;Lilleküla
540678,461;6588565,432;8609;FALSE;1;Lilleküla
540679,41;6588566;8610;FALSE;1;Lilleküla
540699,35;6588578,37;8611;FALSE;1;Lilleküla
540702,2831;6588580,185;8612;FALSE;1;Lilleküla
540702,31;6588580,202;8613;FALSE;1;Lilleküla
540702,3257;6588580,212;8614;FALSE;1;Lilleküla
540702,3504;6588580,227;8615;FALSE;1;Lilleküla
540702,3561;6588580,231;8616;FALSE;1;Lilleküla
540702,3624;6588580,234;8617;FALSE;1;Lilleküla
540719,45;6588590,81;8618;FALSE;1;Lilleküla
540743,9301;6588605,74;8619;FALSE;1;Lilleküla
540758,5;6588601,97;8620;FALSE;1;Lilleküla
540770,2934;6588606,827;8621;FALSE;1;Lilleküla
540785,79;6588613,21;8622;FALSE;1;Lilleküla
540884,6294;6588649,891;8623;FALSE;1;Lilleküla
540885,38;6588650,17;8624;FALSE;1;Lilleküla
540886,5772;6588650,608;8625;FALSE;1;Lilleküla
540940,0755;6588670,18;8626;FALSE;1;Lilleküla
540941,77;6588670,8;8627;FALSE;1;Lilleküla
540941,9844;6588670,888;8628;FALSE;1;Lilleküla
540942,8382;6588671,238;8629;FALSE;1;Lilleküla
540953,4794;6588675,599;8630;FALSE;1;Lilleküla
540973,7696;6588683,914;8631;FALSE;1;Lilleküla
540974,15;6588684,07;8632;FALSE;1;Lilleküla
540978,24;6588685,56;8633;FALSE;1;Lilleküla
540978,4933;6588685,652;8634;FALSE;1;Lilleküla
541008,7358;6588696,682;8635;FALSE;1;Lilleküla
541029,2889;6588704,178;8636;FALSE;1;Lilleküla
541044,21;6588709,62;8637;FALSE;1;Lilleküla
541059,6209;6588715,196;8638;FALSE;1;Lilleküla
541065,2992;6588717,25;8639;FALSE;1;Lilleküla
541070,19;6588719,02;8640;FALSE;1;Lilleküla
541066,06;6588687,04;8641;FALSE;1;Lilleküla
547628,4038;6590793,451;8642;FALSE;1;Loopealse
547631,2;6590792,87;8643;FALSE;1;Loopealse
547686,6875;6590804,551;8644;FALSE;1;Loopealse
547687,2924;6590804,678;8645;FALSE;1;Loopealse
547717,94;6590811,13;8646;FALSE;1;Loopealse
547735,2837;6590807,376;8647;FALSE;1;Loopealse
547758,7229;6590802,302;8648;FALSE;1;Loopealse
547799,6601;6590793,44;8649;FALSE;1;Loopealse
547896,13;6590761,55;8650;FALSE;1;Loopealse
547896,406;6590761,461;8651;FALSE;1;Loopealse
547895,6887;6590754,54;8652;FALSE;1;Loopealse
547864,9721;6590458,171;8653;FALSE;1;Loopealse
547880,62;6590414,95;8654;FALSE;1;Loopealse
547867,61;6590259,41;8655;FALSE;1;Loopealse
547905,96;6590179,34;8656;FALSE;1;Loopealse
547953,28;6590071,3;8657;FALSE;1;Loopealse
547960,56;6590010,01;8658;FALSE;1;Loopealse
547971,8897;6589988,803;8659;FALSE;1;Loopealse
547741,0567;6589892,607;8660;FALSE;1;Loopealse
547707,1425;6589878,112;8661;FALSE;1;Loopealse
547665,6201;6589871,346;8662;FALSE;1;Loopealse
547650,7573;6589869,403;8663;FALSE;1;Loopealse
547620,3509;6589878,685;8664;FALSE;1;Loopealse
547616,29;6589888,54;8665;FALSE;1;Loopealse
547530,4309;6589934,928;8666;FALSE;1;Loopealse
547511,2943;6589943,404;8667;FALSE;1;Loopealse
547491,9255;6589946,307;8668;FALSE;1;Loopealse
547471,7547;6589946,359;8669;FALSE;1;Loopealse
547456,5503;6589944,105;8670;FALSE;1;Loopealse
547443,0775;6589939,85;8671;FALSE;1;Loopealse
547383,5217;6589913,842;8672;FALSE;1;Loopealse
547210,11;6590234,17;8673;FALSE;1;Loopealse
547216,3915;6590303,115;8674;FALSE;1;Loopealse
547220,5357;6590347,604;8675;FALSE;1;Loopealse
547246,1339;6590521,387;8676;FALSE;1;Loopealse
547274,6128;6590807,952;8677;FALSE;1;Loopealse
547280,8486;6590870,771;8678;FALSE;1;Loopealse
547310,52;6590865,4;8679;FALSE;1;Loopealse
547335,5033;6590858,987;8680;FALSE;1;Loopealse
547431,72;6590834,29;8681;FALSE;1;Loopealse
547628,3391;6590793,464;8682;FALSE;1;Loopealse
547628,3842;6590793,455;8683;FALSE;1;Loopealse
547628,4038;6590793,451;8684;FALSE;1;Loopealse
543450,81;6586849,5;8685;FALSE;1;Luite
543399,43;6586791,8;8686;FALSE;1;Luite
543327,73;6586701,68;8687;FALSE;1;Luite
543302,83;6586666,61;8688;FALSE;1;Luite
543224,29;6586555,99;8689;FALSE;1;Luite
543191;6586500,8;8690;FALSE;1;Luite
543159,78;6586449,02;8691;FALSE;1;Luite
543114,4;6586367,11;8692;FALSE;1;Luite
543070,73;6586295,21;8693;FALSE;1;Luite
542923,3529;6586089,951;8694;FALSE;1;Luite
542906,3321;6586076,783;8695;FALSE;1;Luite
542875,7547;6586054,578;8696;FALSE;1;Luite
542773,32;6585979,68;8697;FALSE;1;Luite
542723,26;6585946,22;8698;FALSE;1;Luite
542612,21;6585868,79;8699;FALSE;1;Luite
542579,93;6585847,77;8700;FALSE;1;Luite
542519,33;6585804,84;8701;FALSE;1;Luite
542473,87;6585773,93;8702;FALSE;1;Luite
542444,79;6585752,32;8703;FALSE;1;Luite
542421,34;6585738,73;8704;FALSE;1;Luite
542330,08;6585675,19;8705;FALSE;1;Luite
542309,14;6585658,41;8706;FALSE;1;Luite
542283,11;6585642,11;8707;FALSE;1;Luite
542067,35;6585495,16;8708;FALSE;1;Luite
541977,92;6585432,71;8709;FALSE;1;Luite
541926,86;6585398,11;8710;FALSE;1;Luite
541876,5681;6585370,203;8711;FALSE;1;Luite
541883,6197;6585418,492;8712;FALSE;1;Luite
541886,9519;6585446,302;8713;FALSE;1;Luite
541907,4347;6585485,33;8714;FALSE;1;Luite
541979,8711;6585574,093;8715;FALSE;1;Luite
541997,8827;6585595,751;8716;FALSE;1;Luite
542021,1443;6585620,749;8717;FALSE;1;Luite
542067,1177;6585669,815;8718;FALSE;1;Luite
542090,0295;6585694,253;8719;FALSE;1;Luite
542120,6921;6585731,18;8720;FALSE;1;Luite
542156,3951;6585774,277;8721;FALSE;1;Luite
542191,5083;6585816,663;8722;FALSE;1;Luite
542234,3269;6585874,454;8723;FALSE;1;Luite
542291,5889;6585962,704;8724;FALSE;1;Luite
542298,8403;6585980,863;8725;FALSE;1;Luite
542312,6035;6586021,232;8726;FALSE;1;Luite
542325,4363;6586056,68;8727;FALSE;1;Luite
542334,0583;6586082,099;8728;FALSE;1;Luite
542343,3307;6586113,038;8729;FALSE;1;Luite
542347,6315;6586124,108;8730;FALSE;1;Luite
542361,2365;6586187,416;8731;FALSE;1;Luite
542383,9717;6586255,144;8732;FALSE;1;Luite
542398,5245;6586291,202;8733;FALSE;1;Luite
542405,2263;6586314,061;8734;FALSE;1;Luite
542409,9617;6586382,07;8735;FALSE;1;Luite
542410,5843;6586412,19;8736;FALSE;1;Luite
542413,1649;6586420,25;8737;FALSE;1;Luite
542419,9765;6586441,539;8738;FALSE;1;Luite
542422,1473;6586450,189;8739;FALSE;1;Luite
542424,8481;6586459,819;8740;FALSE;1;Luite
542426,4485;6586465,268;8741;FALSE;1;Luite
542429,3893;6586475,288;8742;FALSE;1;Luite
542440,5393;6586476,487;8743;FALSE;1;Luite
542458,9235;6586531,265;8744;FALSE;1;Luite
542460,1937;6586534,925;8745;FALSE;1;Luite
542468,0755;6586557,654;8746;FALSE;1;Luite
542477,1777;6586583,913;8747;FALSE;1;Luite
542513,8755;6586683,399;8748;FALSE;1;Luite
542529,0893;6586732,268;8749;FALSE;1;Luite
542544,6617;6586763,976;8750;FALSE;1;Luite
542550,6025;6586774,765;8751;FALSE;1;Luite
542569,5538;6586841,76;8752;FALSE;1;Luite
542667,1;6586816,81;8753;FALSE;1;Luite
542740,8037;6586807,78;8754;FALSE;1;Luite
542777,1835;6586809,297;8755;FALSE;1;Luite
542817,6535;6586812,713;8756;FALSE;1;Luite
542822,3033;6586813,103;8757;FALSE;1;Luite
542912,6245;6586835,875;8758;FALSE;1;Luite
542915,7345;6586836,655;8759;FALSE;1;Luite
542943,2651;6586845,543;8760;FALSE;1;Luite
542958,2755;6586852,111;8761;FALSE;1;Luite
543023,7075;6586882,975;8762;FALSE;1;Luite
543069,4185;6586907,642;8763;FALSE;1;Luite
543117,4171;6586933,678;8764;FALSE;1;Luite
543245,3855;6587002,646;8765;FALSE;1;Luite
543476,8893;6587127,798;8766;FALSE;1;Luite
543578,27;6586983,74;8767;FALSE;1;Luite
543450,81;6586849,5;8768;FALSE;1;Luite
535260,8907;6584539,596;8769;FALSE;1;Mäeküla
535751,8727;6584314,566;8770;FALSE;1;Mäeküla
536189,464;6584262,474;8771;FALSE;1;Mäeküla
536153,25;6584248,71;8772;FALSE;1;Mäeküla
535935,1336;6584167,14;8773;FALSE;1;Mäeküla
535811,33;6584120,84;8774;FALSE;1;Mäeküla
535810,9921;6584120,606;8775;FALSE;1;Mäeküla
535719,74;6584057,34;8776;FALSE;1;Mäeküla
535659,7835;6584002,053;8777;FALSE;1;Mäeküla
535659,78;6584002,05;8778;FALSE;1;Mäeküla
535632,4916;6583965,598;8779;FALSE;1;Mäeküla
535608,83;6583933,99;8780;FALSE;1;Mäeküla
535570,21;6583856,29;8781;FALSE;1;Mäeküla
535544,5401;6583784,42;8782;FALSE;1;Mäeküla
535522,58;6583712,96;8783;FALSE;1;Mäeküla
535351,25;6583789,62;8784;FALSE;1;Mäeküla
535315,067;6583710,765;8785;FALSE;1;Mäeküla
535243,91;6583555,69;8786;FALSE;1;Mäeküla
533986,99;6584177,06;8787;FALSE;1;Mäeküla
533986,986;6584177,062;8788;FALSE;1;Mäeküla
533913,4;6584213,69;8789;FALSE;1;Mäeküla
533856,589;6584241,8;8790;FALSE;1;Mäeküla
533766,55;6584286,35;8791;FALSE;1;Mäeküla
533786,4846;6584308,314;8792;FALSE;1;Mäeküla
533788,55;6584310,59;8793;FALSE;1;Mäeküla
533783,4341;6584314,131;8794;FALSE;1;Mäeküla
533760,74;6584329,84;8795;FALSE;1;Mäeküla
533754,5818;6584333,078;8796;FALSE;1;Mäeküla
533754,579;6584333,08;8797;FALSE;1;Mäeküla
533754,5754;6584333,082;8798;FALSE;1;Mäeküla
533754,571;6584333,084;8799;FALSE;1;Mäeküla
533754,16;6584333,3;8800;FALSE;1;Mäeküla
533799,327;6584374,198;8801;FALSE;1;Mäeküla
533851,81;6584421,72;8802;FALSE;1;Mäeküla
533864,7195;6584433,036;8803;FALSE;1;Mäeküla
533868,58;6584436,42;8804;FALSE;1;Mäeküla
533933,6219;6584488,328;8805;FALSE;1;Mäeküla
533939,2;6584492,78;8806;FALSE;1;Mäeküla
533939,2029;6584492,779;8807;FALSE;1;Mäeküla
533953,81;6584487,14;8808;FALSE;1;Mäeküla
533953,8134;6584487,143;8809;FALSE;1;Mäeküla
533995,8498;6584521,236;8810;FALSE;1;Mäeküla
533997,3101;6584522,42;8811;FALSE;1;Mäeküla
534116,63;6584613,28;8812;FALSE;1;Mäeküla
534356,66;6584787,56;8813;FALSE;1;Mäeküla
534461,4768;6584885,726;8814;FALSE;1;Mäeküla
534472,2501;6584879,915;8815;FALSE;1;Mäeküla
534546,9137;6584839,641;8816;FALSE;1;Mäeküla
534637,9101;6584789,635;8817;FALSE;1;Mäeküla
535260,8907;6584539,596;8818;FALSE;1;Mäeküla
549138,57;6595420,85;8819;FALSE;1;Mähe
549539,8148;6595395,412;8820;FALSE;1;Mähe
549539,84;6595395,41;8821;FALSE;1;Mähe
549594,9901;6595387,652;8822;FALSE;1;Mähe
549685,14;6595374,97;8823;FALSE;1;Mähe
549777,7167;6595347,399;8824;FALSE;1;Mähe
549806,42;6595338,85;8825;FALSE;1;Mähe
549828,3546;6595330,261;8826;FALSE;1;Mähe
549846,31;6595323,23;8827;FALSE;1;Mähe
549995,9219;6595264,665;8828;FALSE;1;Mähe
550120,5;6595215,9;8829;FALSE;1;Mähe
550344,32;6595126,92;8830;FALSE;1;Mähe
550381,73;6594806,29;8831;FALSE;1;Mähe
550373,4982;6594771,698;8832;FALSE;1;Mähe
550308,91;6594500,28;8833;FALSE;1;Mähe
550138,3347;6594384,504;8834;FALSE;1;Mähe
550112,0735;6594372,417;8835;FALSE;1;Mähe
550026,0503;6594529,856;8836;FALSE;1;Mähe
550009,9033;6594557,448;8837;FALSE;1;Mähe
550002,3529;6594552,688;8838;FALSE;1;Mähe
549967,7395;6594615,052;8839;FALSE;1;Mähe
549956,2715;6594634,573;8840;FALSE;1;Mähe
549909,8187;6594607,618;8841;FALSE;1;Mähe
549859,7255;6594578,544;8842;FALSE;1;Mähe
549805,2323;6594546,929;8843;FALSE;1;Mähe
549797,2317;6594542,29;8844;FALSE;1;Mähe
549787,7211;6594536,771;8845;FALSE;1;Mähe
549751,0089;6594515,225;8846;FALSE;1;Mähe
549735,6579;6594506,217;8847;FALSE;1;Mähe
549604,7795;6594427,711;8848;FALSE;1;Mähe
549568,2473;6594405,805;8849;FALSE;1;Mähe
549513,0837;6594372,72;8850;FALSE;1;Mähe
549449,4597;6594334,547;8851;FALSE;1;Mähe
549372,8055;6594294,225;8852;FALSE;1;Mähe
549363,8549;6594288,546;8853;FALSE;1;Mähe
549356,4645;6594283,847;8854;FALSE;1;Mähe
549351,0453;6594292,298;8855;FALSE;1;Mähe
549331,2085;6594323,19;8856;FALSE;1;Mähe
549326,9283;6594320,61;8857;FALSE;1;Mähe
549280,2113;6594349,645;8858;FALSE;1;Mähe
549260,1317;6594352,387;8859;FALSE;1;Mähe
549252,7585;6594355,948;8860;FALSE;1;Mähe
549251,7711;6594356,423;8861;FALSE;1;Mähe
549204,8843;6594377,653;8862;FALSE;1;Mähe
549192,5665;6594399,164;8863;FALSE;1;Mähe
549144,3983;6594416,079;8864;FALSE;1;Mähe
548885,1337;6594468,626;8865;FALSE;1;Mähe
548875,0513;6594446,198;8866;FALSE;1;Mähe
548863,6683;6594417,259;8867;FALSE;1;Mähe
548858,8469;6594403,689;8868;FALSE;1;Mähe
548843,8125;6594361,341;8869;FALSE;1;Mähe
548835,4199;6594337,712;8870;FALSE;1;Mähe
548798,5799;6594244,035;8871;FALSE;1;Mähe
548796,1395;6594238,036;8872;FALSE;1;Mähe
548782,5259;6594203,657;8873;FALSE;1;Mähe
548762,6621;6594153,815;8874;FALSE;1;Mähe
548760,8557;6594148,545;8875;FALSE;1;Mähe
548741,8453;6594100,831;8876;FALSE;1;Mähe
548735,7737;6594084,632;8877;FALSE;1;Mähe
548727,6415;6594063,683;8878;FALSE;1;Mähe
548712,3473;6594024,264;8879;FALSE;1;Mähe
548703,2049;6594000,705;8880;FALSE;1;Mähe
548695,7529;6593982,196;8881;FALSE;1;Mähe
548684,4001;6593954,467;8882;FALSE;1;Mähe
548668,9563;6593916,699;8883;FALSE;1;Mähe
548657,0131;6593886,92;8884;FALSE;1;Mähe
548616,1625;6593782,974;8885;FALSE;1;Mähe
548616,5523;6593782,404;8886;FALSE;1;Mähe
548558,6547;6593755,448;8887;FALSE;1;Mähe
548545,5489;6593749,442;8888;FALSE;1;Mähe
548483,8461;6593721,088;8889;FALSE;1;Mähe
548439,2921;6593699,755;8890;FALSE;1;Mähe
548336,6387;6593648,623;8891;FALSE;1;Mähe
548259,7953;6593613,541;8892;FALSE;1;Mähe
548201,4053;6593587,105;8893;FALSE;1;Mähe
548176,9731;6593591,859;8894;FALSE;1;Mähe
548140,5835;6593597,103;8895;FALSE;1;Mähe
548093,1443;6593603,918;8896;FALSE;1;Mähe
548065,5047;6593607,891;8897;FALSE;1;Mähe
548037,6951;6593611,893;8898;FALSE;1;Mähe
548011,79;6593615,91;8899;FALSE;1;Mähe
547982,1745;6593507,619;8900;FALSE;1;Mähe
547968,03;6593424,61;8901;FALSE;1;Mähe
547932,95;6593370,6;8902;FALSE;1;Mähe
547896,44;6593343,69;8903;FALSE;1;Mähe
547858,86;6593321,21;8904;FALSE;1;Mähe
547806,6433;6593297,317;8905;FALSE;1;Mähe
547763,5213;6593277,271;8906;FALSE;1;Mähe
547721,2693;6593257,695;8907;FALSE;1;Mähe
547710,4091;6593254,917;8908;FALSE;1;Mähe
547676,3783;6593245,51;8909;FALSE;1;Mähe
547605,5667;6593230,887;8910;FALSE;1;Mähe
547555,8457;6593220,702;8911;FALSE;1;Mähe
547544,9253;6593215,443;8912;FALSE;1;Mähe
547502,0165;6593227,947;8913;FALSE;1;Mähe
547488,1161;6593223,999;8914;FALSE;1;Mähe
547499,6989;6593251,398;8915;FALSE;1;Mähe
547514,1023;6593285,746;8916;FALSE;1;Mähe
547510,8423;6593286,927;8917;FALSE;1;Mähe
547580,7487;6593449,15;8918;FALSE;1;Mähe
547630,5559;6593819,985;8919;FALSE;1;Mähe
547637,6505;6593864,604;8920;FALSE;1;Mähe
547655,8205;6593963,942;8921;FALSE;1;Mähe
547658,1223;6593982,482;8922;FALSE;1;Mähe
547662,8827;6594018,094;8923;FALSE;1;Mähe
547663,4265;6594022,162;8924;FALSE;1;Mähe
547683,63;6594144,46;8925;FALSE;1;Mähe
547703,78;6594290,81;8926;FALSE;1;Mähe
547727;6594452,78;8927;FALSE;1;Mähe
547728,7;6594507,16;8928;FALSE;1;Mähe
547724,35;6594537,32;8929;FALSE;1;Mähe
547716,78;6594569,55;8930;FALSE;1;Mähe
547926,3271;6594614,596;8931;FALSE;1;Mähe
548006,5143;6594585,158;8932;FALSE;1;Mähe
548012,1441;6594583,087;8933;FALSE;1;Mähe
548015,3241;6594581,547;8934;FALSE;1;Mähe
548078,5223;6594563,24;8935;FALSE;1;Mähe
548122,12;6594562,07;8936;FALSE;1;Mähe
548155,34;6594565,65;8937;FALSE;1;Mähe
548255,04;6594576,13;8938;FALSE;1;Mähe
548307,8885;6594716,567;8939;FALSE;1;Mähe
548350,0911;6594721,352;8940;FALSE;1;Mähe
548361,3521;6594749,431;8941;FALSE;1;Mähe
548381,4673;6594799,589;8942;FALSE;1;Mähe
548391,0399;6594823,469;8943;FALSE;1;Mähe
548409,0093;6594818,606;8944;FALSE;1;Mähe
548443,9367;6594908,328;8945;FALSE;1;Mähe
548475,6019;6595034,26;8946;FALSE;1;Mähe
548485,1161;6595073,699;8947;FALSE;1;Mähe
548496,7711;6595121,698;8948;FALSE;1;Mähe
548503,8343;6595150,868;8949;FALSE;1;Mähe
548510,5663;6595169,817;8950;FALSE;1;Mähe
548519,3699;6595205,896;8951;FALSE;1;Mähe
548523,2917;6595221,416;8952;FALSE;1;Mähe
548532,5555;6595259,375;8953;FALSE;1;Mähe
548536,9575;6595277,415;8954;FALSE;1;Mähe
548541,1695;6595295,454;8955;FALSE;1;Mähe
548545,5713;6595313,484;8956;FALSE;1;Mähe
548581,2009;6595308,72;8957;FALSE;1;Mähe
548606,7013;6595311,637;8958;FALSE;1;Mähe
548635,7129;6595326,044;8959;FALSE;1;Mähe
548657,8053;6595347,082;8960;FALSE;1;Mähe
548691,9095;6595386,849;8961;FALSE;1;Mähe
548711,0121;6595410,407;8962;FALSE;1;Mähe
548718,4225;6595414,016;8963;FALSE;1;Mähe
548737,4529;6595417,604;8964;FALSE;1;Mähe
548730,9949;6595436,205;8965;FALSE;1;Mähe
548727,3755;6595447,646;8966;FALSE;1;Mähe
549097,09;6595423,48;8967;FALSE;1;Mähe
549138,57;6595420,85;8968;FALSE;1;Mähe
541076,6173;6582596,495;8969;FALSE;1;Männiku
541088,4897;6582551,151;8970;FALSE;1;Männiku
541193,95;6582557,8;8971;FALSE;1;Männiku
541223,31;6582186,73;8972;FALSE;1;Männiku
541227,6603;6582187,086;8973;FALSE;1;Männiku
541235,92;6582159,77;8974;FALSE;1;Männiku
541238,34;6582159,97;8975;FALSE;1;Männiku
541254,5;6581958,41;8976;FALSE;1;Männiku
541266,11;6581941,89;8977;FALSE;1;Männiku
541419,5599;6581956,076;8978;FALSE;1;Männiku
541480,3193;6581961,691;8979;FALSE;1;Männiku
541483,7961;6581919,681;8980;FALSE;1;Männiku
541484,3655;6581912,862;8981;FALSE;1;Männiku
541504,1647;6581904,29;8982;FALSE;1;Männiku
541518,1245;6581905,439;8983;FALSE;1;Männiku
541528,2851;6581782,311;8984;FALSE;1;Männiku
541546,5183;6581561,673;8985;FALSE;1;Männiku
541626,2073;6581568,667;8986;FALSE;1;Männiku
541667,5769;6581572,304;8987;FALSE;1;Männiku
542149,45;6581613,35;8988;FALSE;1;Männiku
542150,9;6581595,97;8989;FALSE;1;Männiku
542287,65;6581607,71;8990;FALSE;1;Männiku
542541,27;6581624,74;8991;FALSE;1;Männiku
542602,66;6581014,34;8992;FALSE;1;Männiku
542608,1;6580923,24;8993;FALSE;1;Männiku
542687,1;6580914,89;8994;FALSE;1;Männiku
542878,78;6580711,08;8995;FALSE;1;Männiku
542970,03;6580608,13;8996;FALSE;1;Männiku
543008,07;6580465,38;8997;FALSE;1;Männiku
543064,3872;6580402,403;8998;FALSE;1;Männiku
543059,9148;6580402,031;8999;FALSE;1;Männiku
542642,51;6580367,32;9000;FALSE;1;Männiku
542144,2382;6580324,371;9001;FALSE;1;Männiku
542142,72;6580324,24;9002;FALSE;1;Männiku
542088,7947;6580319,662;9003;FALSE;1;Männiku
541644,38;6580281,93;9004;FALSE;1;Männiku
541146,1499;6580239,04;9005;FALSE;1;Männiku
540967,2847;6580223,963;9006;FALSE;1;Männiku
540648,35;6580197,08;9007;FALSE;1;Männiku
540648,3516;6580197,084;9008;FALSE;1;Männiku
540710,8099;6580372,409;9009;FALSE;1;Männiku
540748,54;6580478,32;9010;FALSE;1;Männiku
540852,5718;6580770,303;9011;FALSE;1;Männiku
540893,58;6580885,4;9012;FALSE;1;Männiku
540794,8601;6580888,71;9013;FALSE;1;Männiku
540787,0457;6580888,992;9014;FALSE;1;Männiku
540713,07;6580891,66;9015;FALSE;1;Männiku
540659,0383;6580893,62;9016;FALSE;1;Männiku
540628,14;6580894,74;9017;FALSE;1;Männiku
540607,9878;6580801,303;9018;FALSE;1;Männiku
540607,97;6580801,22;9019;FALSE;1;Männiku
540233,3193;6580975,467;9020;FALSE;1;Männiku
540233,27;6580975,49;9021;FALSE;1;Männiku
540109,0135;6581148,935;9022;FALSE;1;Männiku
540069,6327;6581549,301;9023;FALSE;1;Männiku
540039,0327;6581820,539;9024;FALSE;1;Männiku
539993,8937;6581963,69;9025;FALSE;1;Männiku
539982,0265;6582001,33;9026;FALSE;1;Männiku
539972,3289;6582033,31;9027;FALSE;1;Männiku
540000,8307;6582063,678;9028;FALSE;1;Männiku
540015,2611;6582071,737;9029;FALSE;1;Männiku
540034,3815;6582082,355;9030;FALSE;1;Männiku
540068,1611;6582083,093;9031;FALSE;1;Männiku
540068,0619;6582094,063;9032;FALSE;1;Männiku
540070,8053;6582141,112;9033;FALSE;1;Männiku
540074,2581;6582182,231;9034;FALSE;1;Männiku
540074,5685;6582188,221;9035;FALSE;1;Männiku
540075,2651;6582238,082;9036;FALSE;1;Männiku
540001,5789;6582426,169;9037;FALSE;1;Männiku
540004,0969;6582427,492;9038;FALSE;1;Männiku
540073,2487;6582466,627;9039;FALSE;1;Männiku
540091,2099;6582486,215;9040;FALSE;1;Männiku
540093,6701;6582488,895;9041;FALSE;1;Männiku
540100,4305;6582496,814;9042;FALSE;1;Männiku
540109,7313;6582509,103;9043;FALSE;1;Männiku
540115,8619;6582519,043;9044;FALSE;1;Männiku
540122,7527;6582531,572;9045;FALSE;1;Männiku
540136,8149;6582565,881;9046;FALSE;1;Männiku
540148,46;6582594,29;9047;FALSE;1;Männiku
540160,69;6582629,24;9048;FALSE;1;Männiku
540164,92;6582646,96;9049;FALSE;1;Männiku
540167,24;6582660,73;9050;FALSE;1;Männiku
540167,5401;6582700,905;9051;FALSE;1;Männiku
540203,2741;6582703,044;9052;FALSE;1;Männiku
540236,1737;6582705,001;9053;FALSE;1;Männiku
540261,7435;6582706,519;9054;FALSE;1;Männiku
540297,6231;6582708,657;9055;FALSE;1;Männiku
540317,3829;6582709,835;9056;FALSE;1;Männiku
540354,0003;6582714,052;9057;FALSE;1;Männiku
540371,8033;6582724,231;9058;FALSE;1;Männiku
540389,1437;6582734,18;9059;FALSE;1;Männiku
540420,3845;6582752,077;9060;FALSE;1;Männiku
540438,3351;6582762,286;9061;FALSE;1;Männiku
540452,4155;6582770,475;9062;FALSE;1;Männiku
540493,9065;6582792,971;9063;FALSE;1;Männiku
540525,6473;6582810,439;9064;FALSE;1;Männiku
540557,3981;6582828,036;9065;FALSE;1;Männiku
540606,1395;6582855,092;9066;FALSE;1;Männiku
540609,5002;6582857,912;9067;FALSE;1;Männiku
540629,1405;6582874,51;9068;FALSE;1;Männiku
540677,8915;6582895,516;9069;FALSE;1;Männiku
540719,2921;6582913,153;9070;FALSE;1;Männiku
540748,1927;6582925,47;9071;FALSE;1;Männiku
540795,13;6582931,56;9072;FALSE;1;Männiku
540806,8721;6582930,576;9073;FALSE;1;Männiku
540821,3319;6582929,765;9074;FALSE;1;Männiku
540872,2309;6582926,281;9075;FALSE;1;Männiku
540913,3801;6582923,228;9076;FALSE;1;Männiku
540940,5675;6582920,855;9077;FALSE;1;Männiku
540979,6723;6582917,313;9078;FALSE;1;Männiku
540974,8567;6582891,574;9079;FALSE;1;Männiku
540977,8633;6582816,741;9080;FALSE;1;Männiku
540990,1459;6582739,776;9081;FALSE;1;Männiku
541002,4313;6582702,38;9082;FALSE;1;Männiku
541048,7983;6582644,328;9083;FALSE;1;Männiku
541076,6173;6582596,495;9084;FALSE;1;Männiku
545829,6197;6586300,606;9085;FALSE;1;Mõigu
545901,49;6586295,5;9086;FALSE;1;Mõigu
545943,8991;6586296,146;9087;FALSE;1;Mõigu
546029,1937;6586297,446;9088;FALSE;1;Mõigu
546029,198;6586297,446;9089;FALSE;1;Mõigu
546057,7;6586297,88;9090;FALSE;1;Mõigu
546213,7992;6586301,568;9091;FALSE;1;Mõigu
546213,8057;6586301,568;9092;FALSE;1;Mõigu
546213,8098;6586301,568;9093;FALSE;1;Mõigu
546213,823;6586301,569;9094;FALSE;1;Mõigu
546213,8491;6586301,569;9095;FALSE;1;Mõigu
546213,89;6586301,57;9096;FALSE;1;Mõigu
546247,16;6586256,74;9097;FALSE;1;Mõigu
546277,7655;6586239,483;9098;FALSE;1;Mõigu
546277,77;6586239,48;9099;FALSE;1;Mõigu
546282,4174;6586236,125;9100;FALSE;1;Mõigu
546302,47;6586221,65;9101;FALSE;1;Mõigu
546321,6301;6586206,05;9102;FALSE;1;Mõigu
546514,7;6586018,24;9103;FALSE;1;Mõigu
